"Name","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"Emmeline","Stevenson",767,"France","Male",48,9,0,2,0,1,175458.21,0
"Al","Duncan",653,"Germany","Female",38,5,114268.22,2,1,1,89524.83,0
"Audrey","Wang",678,"Spain","Male",27,2,0,2,1,1,13221.25,0
"Pope","Kaur",586,"Spain","Female",42,2,0,1,1,0,102889.34,0
"Pope","Jenkins",550,"France","Female",40,8,150490.32,1,0,0,166468.21,1
"Marie","Edwards",643,"Germany","Male",28,9,160858.13,2,1,0,27149.27,0
"Billie","Kelly",612,"Spain","Male",39,5,170288.38,1,1,1,59601.15,0
"Rosa","Boyle",674,"Germany","Female",27,4,111568.01,1,0,1,22026.18,0
"Rupert","Loane",657,"Spain","Male",29,7,83889.03,1,1,0,153059.62,0
"Pele","Padovano",724,"Germany","Female",35,0,171982.95,2,0,1,167313.07,0
"Vladimir","Li Fonti",500,"France","Female",34,4,0,2,1,0,12833.96,0
"Stephen","Robinson",688,"France","Male",20,8,137624.4,2,1,1,197582.79,0
"Indira","Geach",599,"France","Male",50,3,121159.65,1,0,0,4033.39,1
"Jon","Payne",631,"France","Male",29,7,0,2,0,1,125877.22,0
"Paul","Chinonyelum",634,"Spain","Male",52,1,0,2,1,1,176913.42,0
"Henry","Watkins",545,"France","Male",37,3,91184.01,1,1,0,105476.65,0
"Stephen","Page",644,"Spain","Male",18,8,0,2,1,0,59172.42,0
"Barack","Genovese",690,"Germany","Female",54,1,144027.8,1,1,1,108731.02,1
"Ronald","Watson",711,"France","Female",34,6,0,2,1,1,175310.38,0
"Billie","Mancini",712,"France","Female",29,8,140170.61,1,1,1,38170.04,0
"Bill","Chibueze",627,"France","Male",27,1,62092.9,1,1,1,105887.04,0
"Leo","Hunter",694,"Spain","Male",39,3,0,1,1,1,95625.03,0
"Simon","Buchi",534,"Spain","Male",35,4,0,2,0,0,9541.15,0
"Jon","Charteris",603,"France","Male",45,9,0,1,0,0,148516.79,0
"Nelson","Aksenov",808,"France","Female",33,2,103516.87,1,1,0,113907.8,0
"Jimmy","Wright",723,"Spain","Male",30,1,0,3,1,0,164647.72,1
"Desmond","Lu",585,"France","Female",35,2,0,2,1,0,98621.04,1
"Billie","K?",706,"France","Male",34,8,0,2,1,1,37479.97,0
"Indira","Hou",671,"France","Female",31,6,0,2,1,1,15846.42,0
"Florence","Descoteaux",597,"Spain","Male",43,2,85162.26,1,0,1,5104.08,1
"Michael","Stephenson",646,"France","Female",43,8,143061.88,1,1,0,61937.6,0
"Abraham","Cooper",801,"Spain","Female",46,6,0,2,1,1,170008.74,0
"Sigmund","Crump",731,"Spain","Female",33,5,137388.01,2,1,0,165000.68,0
"Anne","Diggs",620,"Germany","Female",25,1,137712.01,1,1,1,76197.05,0
"George","Shih",484,"Germany","Male",40,7,106901.42,2,0,0,118045.98,0
"Katherine","Hudson",647,"Spain","Male",47,5,105603.21,2,1,1,157360.9,0
"Muhammad","Carvosso",688,"Germany","Female",40,8,150679.71,2,0,1,196226.38,0
"Oscar","Wyatt",680,"Germany","Male",30,4,108300.27,2,0,1,44384.57,1
"Louis","Kodilinyechukwu",689,"France","Female",46,7,52016.08,2,1,1,72993.65,0
"Kylie","Vorobyova",513,"Germany","Male",34,7,60515.13,1,0,0,124571.09,0
"Marie","Piccio",553,"Germany","Male",35,2,158584.28,2,1,0,43640.16,0
"Florence","Hsing",689,"Germany","Male",47,2,118812.5,2,0,0,31121.42,0
"Fidel","Lucas",517,"Spain","Male",46,4,0,1,1,0,22372.78,0
"Neil","T'ang",731,"France","Male",37,8,0,2,1,1,170338.35,0
"Ingrid","North",687,"Germany","Female",47,1,91219.29,1,0,0,158845.49,1
"Jimmy","Thompson",507,"Spain","Male",32,7,0,2,1,0,67926.18,0
"Muhammad","Simpson",468,"France","Female",22,1,76318.64,1,1,1,194783.12,0
"Ingrid","Nwora",682,"Spain","Female",58,4,0,1,1,0,176036.01,0
"David","Chandler",603,"France","Female",24,3,0,1,1,1,198826.03,1
"Usain","Uspensky",522,"Germany","Male",25,1,111432.13,1,1,1,168683.57,0
"Katherine","Ferguson",629,"Spain","Male",41,10,150148.51,1,0,0,6936.27,0
"Dalai","Kerr",729,"France","Female",32,7,38550.06,1,0,1,179230.23,0
"Marilyn","Furneaux",574,"France","Female",39,5,119013.86,1,1,0,103421.91,0
"Thomas","Kambinachi",677,"Germany","Female",39,0,111213.64,2,1,1,147578.26,0
"Emmeline","Black",627,"Germany","Male",28,5,71097.23,1,1,1,130504.49,0
"Babe","Chizoba",788,"Spain","Male",36,10,109632.85,1,1,1,16149.13,0
"Simon","Peng",697,"France","Male",63,7,148368.02,1,0,0,118862.08,1
"Bob","Leach",578,"France","Male",45,1,148600.91,1,1,0,143397.14,1
"John","Chiazagomekpele",519,"France","Male",48,10,71083.98,1,1,0,137959,0
"Anne","Nickson",632,"France","Female",40,9,139625.34,1,1,0,93702.96,1
"Eva","Lin",679,"France","Female",39,4,0,1,0,0,172939.3,1
"Lionel","Alexeieva",699,"France","Male",30,9,0,1,1,1,108162.13,0
"Sigmund","Sykes",615,"France","Male",64,0,81564.1,2,0,1,35896.09,0
"Grace","Martin",622,"Spain","Male",36,9,0,2,1,1,104852.6,0
"George","Herz",755,"France","Female",28,7,124540.28,1,0,1,188850.89,0
"Madonna","Nikitina",767,"France","Female",42,2,133616.39,1,1,0,28615.8,0
"Peter","Ko",752,"Germany","Female",38,10,101648.5,2,1,0,172001.44,0
"Kylie","Highett",633,"France","Female",26,8,124281.84,1,1,1,60116.57,0
"Babe","Jackson",717,"France","Female",59,4,0,2,1,1,170528.63,0
"Louis","Ball",585,"Spain","Male",45,0,0,2,0,0,189683.7,0
"C.S.","Nelson",751,"France","Female",37,9,183613.66,2,0,0,49734.94,0
"Donald","Woronoff",754,"Germany","Male",65,1,136186.44,1,1,1,121529.59,1
"Leon","Morrison",495,"France","Male",47,10,137682.68,1,1,0,71071.47,0
"Al","Smith",650,"France","Male",34,4,106005.54,1,0,1,142995.32,0
"Martin","Rendall",529,"France","Female",31,6,152310.55,1,1,0,13054.25,0
"Paul","McIntyre",585,"France","Female",43,2,0,2,1,0,89402.54,0
"Tiger","Wei",668,"Spain","Male",32,1,134446.04,1,0,1,111241.37,0
"Lyndon","Allardyce",591,"France","Female",38,2,142289.28,1,0,1,119638.85,0
"Queen","Cremonesi",731,"France","Male",19,6,0,2,1,1,151581.79,0
"Tiger","Weatherford",754,"France","Female",45,6,0,1,1,0,73881.68,1
"Michael","Jen",650,"Germany","Female",46,9,149003.76,2,1,0,176902.83,0
"Walt","Macleod",588,"Germany","Male",41,2,131341.46,2,0,1,7034.94,0
"Indira","Mironova",712,"Spain","Female",29,7,77919.78,1,1,0,122547.58,0
"Michael","Sharpe",691,"France","Female",34,7,0,2,0,1,161559.12,0
"Rosa","Osborne",771,"France","Female",41,10,108309,4,1,1,137510.41,1
"Cristiano","Chu",678,"Spain","Female",39,6,0,1,0,1,185366.56,0
"Julie","Chong",719,"Spain","Female",40,9,0,2,1,0,182224.14,0
"Wright","Alvarez",610,"Germany","Male",36,7,115462.02,1,0,1,42581.04,0
"Pablo","Palerma",722,"Spain","Male",37,9,0,2,1,0,31921.95,0
"Christopher","Chiemenam",758,"Germany","Female",23,5,122739.1,1,1,0,102460.84,1
"Emmeline","Pritchard",709,"France","Female",32,2,0,2,0,0,109681.29,0
"Coco","Wallis",634,"Germany","Female",53,3,113781.5,2,1,1,106345.05,1
"Vladimir","Palerma",678,"Spain","Female",49,1,0,2,1,1,102472.9,0
"Roman","Hill",633,"France","Male",35,3,0,2,1,1,36249.76,0
"Jesse","Hudson",710,"France","Male",43,9,128284.45,1,1,0,32996.89,1
"Michael","Chung",640,"Germany","Male",45,8,120591.19,1,0,0,195123.94,0
"George","Zhdanova",656,"France","Male",63,8,0,2,0,1,57014.43,0
"Muhammad","Fraser",551,"France","Female",59,2,166968.28,1,1,0,159483.76,1
"Elvis","Meng",786,"Spain","Female",39,7,0,2,0,0,100929.59,0
"Benazir","Cherkasova",561,"France","Female",49,8,0,2,1,1,12513.07,0
"George","Rawlings",807,"Spain","Male",42,5,0,2,1,1,74900.9,0
"George","Jen",602,"Germany","Male",38,2,71667.97,2,0,0,137111.89,0
"Christopher","Chien",727,"Germany","Female",31,3,82729.47,2,1,0,60212.51,0
"Al","Gorbunov",678,"France","Male",40,1,0,2,1,1,187343.4,0
"Pele","Lucas",730,"France","Male",23,8,0,2,1,0,183284.53,0
"Michael","Young",596,"Spain","Female",30,1,0,2,1,0,8125.39,0
"Marilyn","Colombo",686,"Germany","Male",39,3,129626.19,2,1,1,103220.56,0
"Neil","Tsao",684,"Germany","Female",26,2,114035.39,1,0,0,96885.19,0
"George","Lewis",797,"Germany","Male",32,1,151922.94,1,1,0,8877.06,0
"Jimmy","Hussain",658,"France","Female",39,4,0,1,1,1,147530.06,0
"Carl","Anderson",653,"Spain","Female",27,6,107751.68,2,1,1,33389.42,0
"Lyndon","Ulyanov",641,"France","Male",37,6,0,2,1,0,45309.24,0
"Abraham","Shaw",656,"Spain","Female",41,6,101179.23,2,1,1,35230.61,0
"Lyndon","Lucciano",750,"Spain","Female",36,6,0,2,1,1,59816.41,0
"Ingrid","Gordon",768,"France","Female",40,8,0,2,0,1,69080.46,0
"Ernest","Woodward",568,"France","Male",33,7,0,2,1,0,143450.61,0
"John","Cunningham",706,"Germany","Male",36,9,58571.18,2,1,0,40774.01,0
"Ingrid","Boni",430,"Germany","Female",38,8,153058.64,1,1,0,99377.27,0
"Grace","Truscott",745,"Germany","Male",35,4,98270.34,1,1,0,133617.43,0
"Louis","Ginikanwa",747,"France","Male",43,1,130788.71,1,0,1,101495,1
"Cristiano","Bailey",657,"Germany","Male",40,7,99165.84,1,0,1,119333.95,1
"Mata","Hutchinson",639,"France","Female",42,4,0,2,0,0,167682.37,0
"Woodrow","Maclean",704,"France","Male",44,3,0,2,0,1,152884.85,0
"Julie","Chiang",651,"Spain","Male",23,4,115636.05,2,1,0,70400.86,0
"Eva","Willmore",706,"Germany","Female",44,2,185932.18,2,1,0,65413.41,0
"Winston","Godson",632,"Germany","Male",30,2,72549,2,0,1,182728.8,0
"Dalai","Smith",751,"France","Male",42,4,0,2,1,1,81442.6,0
"Stephen","Bitter",767,"France","Female",35,2,0,2,0,0,144251.38,0
"George","Ts'ao",741,"France","Male",39,5,0,1,0,1,40207.06,0
"Rupert","Chialuka",651,"Germany","Male",29,3,121890.06,1,1,0,54530.51,1
"Babe","Scott",601,"France","Male",46,2,99786.07,1,1,1,32683.88,1
"Madonna","Feng",520,"France","Male",34,3,0,2,1,1,104703.96,0
"Charles","Castiglione",626,"Germany","Male",27,4,115084.53,2,0,1,26907.43,0
"John","He",811,"France","Male",30,6,0,2,1,1,180591.32,0
"Mahatma","Fanucci",730,"France","Female",32,9,127661.69,1,0,0,60905.51,0
"Rosa","Ginikanwa",604,"Germany","Female",47,4,118907.6,1,0,1,47777.15,1
"Donald","Manning",499,"Germany","Female",44,6,77627.33,2,1,0,108222.68,0
"Margaret","Forlonge",754,"Spain","Male",40,2,160625.17,1,0,1,3554.63,0
"Pope","Liang",716,"Spain","Female",29,8,0,2,0,0,78616.92,0
"Florence","Uchechukwu",636,"France","Female",20,10,124266.86,1,0,0,100566.81,0
"Dalai","Sung",470,"France","Female",25,8,127974.06,2,1,1,183259.35,0
"Mary","Tochukwu",444,"France","Male",43,3,0,2,1,1,159131.21,0
"Leo","Reyna",809,"Spain","Female",48,2,0,1,1,0,160976.85,1
"Mother","Liang",850,"Germany","Female",30,3,104911.35,2,1,1,42933.26,0
"Lance","Unwin",637,"France","Male",27,1,0,2,1,0,91291.2,0
"Roman","Rutherford",512,"France","Male",43,1,0,2,1,1,52471.36,0
"Amelia","Howe",774,"Spain","Female",43,1,110646.54,1,0,0,108804.28,0
"Marie","Tran",641,"France","Male",57,5,0,2,1,1,122449.18,0
"Prince","Thompson",586,"Germany","Male",42,6,126704.49,2,1,0,41682.3,0
"Elvis","Linger",611,"France","Male",30,9,0,2,1,1,148887.69,0
"Malala","Johnston",660,"Spain","Male",31,1,84560.04,1,1,1,137784.25,0
"Albert","Udokamma",532,"France","Male",43,9,0,2,0,0,190573.91,1
"Vladimir","Barrera",557,"Germany","Female",38,2,129893.56,1,0,0,102076.03,0
"Rupert","Sutherland",730,"Spain","Male",25,5,167385.81,1,1,1,56307.51,0
"Tiger","Bednall",535,"France","Female",27,6,0,2,0,1,49775.58,0
"Ingrid","Otoole",773,"Germany","Female",36,4,105858.71,1,0,1,4395.45,0
"Lionel","Cremonesi",510,"Germany","Female",44,4,123070.89,1,1,0,28461.29,1
"Mao","Hamilton",539,"France","Male",39,1,0,1,1,1,28184.7,0
"Vincent","Donaldson",690,"Spain","Female",48,2,0,2,1,1,3149.1,0
"Sacha","McKay",821,"France","Female",40,1,0,2,1,0,194273.12,0
"Madonna","Black",687,"Germany","Male",35,1,125141.24,2,1,1,148537.07,0
"Albert","Kane",557,"France","Female",46,4,96173.17,2,1,1,116378.31,0
"Jesse","She",532,"Spain","Female",37,5,0,2,0,1,6761.84,0
"Fidel","Bruno",540,"Spain","Male",39,2,0,2,1,0,81995.92,0
"Leonardo","Watson",705,"France","Female",55,8,0,2,1,1,14392.68,0
"Wright","Shih",542,"Germany","Female",35,9,127543.11,2,1,0,468.94,1
"Peter","Rose",706,"France","Male",38,1,0,2,1,0,122379.54,0
"Carl","Zikoranachukwudimma",765,"France","Female",56,1,0,1,1,0,13228.93,1
"Ludwig","Cole",529,"France","Male",67,8,103101.56,2,1,1,154002.02,1
"Queen","Isaacs",714,"France","Male",54,7,126113.28,1,1,0,112777.38,0
"Barack","Muravyova",582,"France","Male",41,1,40488.76,1,1,0,128528.83,0
"Carl","Timperley",609,"Germany","Female",40,10,137389.77,2,1,0,170122.22,0
"Leon","Kenechukwu",518,"France","Female",28,9,85146.36,1,0,0,2803.89,0
"George","He",791,"Germany","Male",35,5,129828.58,1,1,1,181918.26,1
"Cristiano","Storey",747,"France","Male",42,4,80214.36,1,1,0,115241.96,1
"Henry","Onyekachukwu",565,"France","Female",40,2,0,2,1,1,129956.13,0
"Marie","Kharlamova",735,"France","Male",34,1,141796.43,1,1,0,45858.49,0
"Leonardo","Christopher",697,"France","Female",49,7,195238.29,4,0,1,131083.56,1
"Jon","Lombardo",813,"Germany","Male",27,6,111348.15,1,1,0,46422.46,0
"Jon","Kerr",772,"France","Male",43,6,0,2,1,1,57675.88,0
"Mary","Duncan",606,"France","Female",71,8,0,2,1,1,169741.96,0
"Emile","Lawley",667,"Germany","Female",42,10,64404.26,2,0,0,26022.37,0
"Prince","Burns",637,"Germany","Male",40,9,154309.67,1,1,1,125334.16,1
"John","Whitson",542,"France","Male",67,10,129431.36,1,0,1,21343.74,0
"Simon","Doyne",762,"Spain","Female",43,5,134204.67,1,1,1,139971.01,0
"Joseph","Pinto",698,"France","Female",39,4,0,2,0,1,47455.82,0
"Lech","Chin",850,"France","Female",32,8,0,2,1,1,55593.8,0
"George","Davide",621,"France","Female",50,5,0,2,1,0,191756.54,1
"Vincent","Torres",671,"Germany","Female",48,9,116711.06,2,0,0,76373.38,0
"Franklin","Buccho",775,"France","Male",31,9,0,2,1,0,169278.51,0
"Adolf","Greece",504,"Spain","Male",34,0,54980.81,1,1,1,136909.88,0
"Leo","Wimble",751,"Spain","Female",37,3,99773.85,2,1,0,54865.92,0
"Ingrid","Pirozzi",691,"Germany","Male",30,7,101231.77,2,0,0,156529.44,0
"Marie","Hsiung",841,"Germany","Male",32,2,117070.21,1,1,0,113482.2,0
"George","Obioma",709,"Germany","Male",23,8,73314.04,2,1,0,63446.47,0
"Henry","Onio",673,"France","Male",37,2,0,1,1,1,13624.02,0
"Jon","Udinesi",541,"France","Male",37,9,212314.03,1,0,1,148814.54,0
"Lyndon","Fermin",661,"France","Female",31,3,136067.82,2,1,0,65567.91,0
"Tim","Moss",784,"Spain","Female",42,2,109052.04,2,1,0,6409.55,0
"C.S.","Docherty",742,"France","Female",35,2,79126.17,1,1,1,126997.53,0
"Pele","Marcelo",850,"Spain","Female",55,7,0,1,0,0,171762.87,1
"Anne","Fadden",443,"France","Female",35,9,108308,1,1,0,129031.19,1
"Muhammad","Zox",778,"Germany","Female",48,3,102290.56,2,1,0,182691.31,0
"George","Otitodilinna",529,"France","Male",39,6,102025.08,2,1,0,12351.01,0
"Angelina","Kennedy",678,"Germany","Female",37,2,113383.07,1,1,1,135123.96,0
"Charles","Tu",516,"Spain","Female",65,9,102541.1,1,1,0,181490.42,0
"Vincent","Barnes",469,"Spain","Male",35,5,0,2,1,0,186490.37,0
"Desmond","Bibi",786,"Spain","Male",40,6,0,2,0,0,41248.8,0
"David","L?",703,"France","Female",41,6,109941.51,1,1,0,116267.28,0
"Queen","Landseer",579,"Germany","Male",41,0,141749.68,1,0,1,9201.53,0
"Mao","Nwachinemelu",565,"France","Male",38,5,0,2,0,1,80630.32,0
"Dalai","Ch'iu",443,"France","Male",44,2,0,1,1,0,159165.7,0
"Lord","Vinogradova",589,"France","Male",37,7,85146.48,2,1,0,86490.09,1
"J.R.R.","Jenks",691,"France","Female",44,6,134066.1,2,1,1,197572.41,0
"Carl","Crace",711,"France","Female",28,8,0,2,0,0,105159.89,0
"Richard","Packham",775,"Spain","Male",27,4,0,1,1,1,40807.26,0
"Stephen","T'ien",621,"France","Male",35,7,87619.29,1,1,0,143.34,0
"Marie","Onyekachi",350,"France","Male",51,10,0,1,1,1,125823.79,1
"Fidel","Solomina",668,"Spain","Female",30,8,0,2,1,0,138465.7,0
"Nelson","Hawes",633,"Spain","Male",27,3,0,2,1,0,44008.91,0
"Bill","Benson",697,"Germany","Male",43,8,103409.16,1,1,0,66893.28,1
"C.S.","Emenike",734,"Germany","Female",30,7,123040.38,1,1,1,76503.06,0
"Jacqueline","Nero",434,"France","Male",41,4,108128.52,1,0,1,56784.11,0
"Rupert","Toscano",646,"Germany","Male",48,8,169023.33,2,1,1,175657.55,0
"Anne","Yang",764,"France","Male",30,5,0,2,0,1,105155.66,0
"Plato","Palerma",727,"Spain","Female",41,10,0,2,0,1,47468.56,0
"Cleopatra","Trentini",724,"France","Female",29,6,0,2,0,1,64729.51,0
"Marie","Haddon",749,"Spain","Male",42,9,222267.63,1,0,0,101108.85,1
"Eva","Coates",706,"Germany","Female",47,10,144090.42,1,1,0,140938.95,1
"Stephen","Castiglione",728,"France","Male",30,10,114835.43,1,0,1,37662.49,0
"Plato","Stone",636,"France","Male",44,2,0,2,0,0,86414.41,0
"Pope","Maynard",634,"France","Male",34,3,145030.92,1,1,1,41820.65,0
"Bill","Moore",627,"France","Male",43,8,71240.3,1,0,1,127734.16,0
"Indira","Obielumani",518,"France","Male",59,5,138772.15,1,0,1,123872,0
"Cristiano","Harding",687,"Spain","Female",29,7,93617.07,1,0,1,113050.92,0
"Jon","Hill",622,"Spain","Female",23,8,0,2,1,1,131389.39,0
"Michael","Brown",693,"Spain","Female",45,4,0,2,1,1,26589.56,0
"Anne","Pagnotto",450,"Spain","Male",25,9,74237.2,2,0,1,195463.35,0
"Alfred","Esposito",664,"Germany","Female",49,5,127421.78,2,1,0,108876.75,1
"Mata","Tan",663,"Spain","Female",28,8,61274.7,2,1,0,136054.45,0
"John","Hammond",660,"France","Male",34,8,106486.66,2,0,1,182262.66,0
"Madonna","Chung",579,"France","Female",29,10,73194.52,2,1,1,129209.09,0
"Pope","Houghton",655,"Germany","Female",44,6,146498.76,1,1,0,64853.51,1
"Walt","Chia",683,"France","Male",47,1,0,2,1,0,148989.15,0
"Amelia","Zikoranachidimma",655,"France","Female",32,2,0,1,1,1,71047.51,0
"Adolf","Boag",575,"Spain","Female",30,8,0,2,1,0,185341.63,0
"Mary","Pagnotto",574,"Spain","Male",30,5,120355,1,1,0,137793.35,0
"Cleopatra","Oluchukwu",795,"France","Male",32,2,117265.21,1,1,1,198317.23,0
"Prince","Baxter",776,"France","Female",43,4,0,2,0,1,162137.5,0
"Babe","Tien",707,"Spain","Female",52,7,0,1,1,0,109688.82,1
"Mao","Chimezie",705,"Germany","Female",37,3,109974.22,1,1,1,36320.87,1
"Aung","Slone",678,"Germany","Female",44,2,98009.13,2,0,1,31384.86,0
"Michael","Martin",663,"France","Male",34,10,0,1,1,1,114083.73,0
"Coco","Loggia",748,"France","Male",66,8,0,1,1,1,163331.65,0
"Marilyn","Hartley",677,"Spain","Female",34,10,171671.9,1,1,1,50777.77,0
"Leo","Parkin",634,"Spain","Male",63,10,0,2,1,0,30772.86,1
"Pablo","Lin",350,"France","Female",60,3,0,1,0,0,113796.15,1
"Billie","Brooks",727,"France","Male",61,0,128213.96,2,1,1,188729.08,1
"Fidel","Tien",773,"Germany","Male",51,8,116197.65,2,1,1,86701.4,0
"Rosa","Dann",675,"France","Male",39,1,0,2,1,0,153129.22,0
"Leon","Trentino",649,"Spain","Female",36,6,86607.39,1,0,0,19825.09,0
"Winston","Russo",552,"France","Male",29,10,0,2,1,0,12186.83,0
"Elvis","Christie",761,"Germany","Male",62,5,98854.34,1,0,0,86920.97,1
"Donald","Ross",622,"France","Male",31,7,0,1,1,0,35408.77,0
"Woodrow","Nnonso",615,"France","Male",59,8,0,2,1,1,165576.55,0
"Elvis","Teng",681,"Germany","Male",31,4,97338.19,2,0,0,48226.76,0
"Marie","Buccho",768,"France","Male",30,6,0,2,1,1,199454.37,0
"Katherine","Madukaife",617,"Spain","Male",34,9,0,2,1,0,118749.58,0
"Richard","Dunn",452,"France","Female",33,6,131698.57,2,1,0,151623.91,0
"Charles","Hooker",807,"Germany","Male",37,10,130110.45,2,0,1,172097.95,0
"J.R.R.","Griffin",567,"Spain","Male",44,9,0,2,1,0,87677.15,0
"Nelson","Kistler",603,"Spain","Male",24,1,165149.13,2,1,0,21858.28,0
"C.S.","Law",617,"Spain","Female",37,9,101707.8,1,1,0,123866.28,0
"Woodrow","Grigoryeva",701,"France","Female",34,3,105588.66,1,0,1,74694.41,0
"Lech","Chu",820,"Germany","Male",39,9,111336.89,1,1,0,16770.31,1
"Tim","Onyemachukwu",438,"France","Male",60,7,78391.17,1,0,1,49424.6,0
"Carl","Lu",600,"Spain","Female",27,6,0,2,1,1,172031.22,0
"Lyndon","Watson",782,"France","Male",34,9,0,1,1,0,183021.06,1
"Nelson","Fallaci",638,"Germany","Female",41,9,144326.09,1,1,0,73979.85,1
"Elvis","Ni",850,"Germany","Male",27,1,101278.25,2,1,1,26265.18,0
"Margaret","Leason",741,"Germany","Female",19,8,108711.57,2,1,0,24857.25,0
"Cleopatra","Tsai",689,"Spain","Male",73,1,108555.07,1,0,1,167969.15,0
"Winston","Bruner",743,"Germany","Female",35,1,146781.24,1,1,0,189307.7,0
"Nelson","Wallace",493,"France","Female",36,2,0,2,0,1,99770.3,0
"Sacha","Young",416,"Spain","Male",35,8,0,1,0,0,119712.78,0
"Albert","Forbes",725,"France","Female",25,9,0,2,1,1,168607.74,0
"Michael","Muir",497,"France","Male",34,2,0,2,1,1,83087.13,0
"Mother","Pugh",537,"Germany","Male",66,8,103291.25,2,1,1,130664.79,0
"Roger","Webb",706,"Spain","Female",29,1,209490.21,1,1,1,133267.69,1
"Paul","Walker",651,"Spain","Male",38,2,0,3,1,0,67029.82,1
"Eva","Cox",720,"France","Male",33,2,0,2,0,1,141031.08,0
"Eva","Maclean",797,"France","Male",45,8,0,1,0,0,125110.02,0
"Plato","Hollis",543,"Spain","Male",23,5,0,2,1,0,117832.39,0
"Lyndon","Jamieson",454,"France","Male",34,4,0,2,1,0,198817.72,0
"Lord","Su",691,"France","Male",37,9,149405.18,1,1,1,146411.6,0
"Aung","P'eng",510,"France","Female",52,6,191665.21,1,1,1,131312.56,1
"Angelina","Hawkins",792,"Spain","Female",40,7,0,1,1,0,141652.2,0
"Henry","Ndubuagha",721,"France","Male",41,6,135071.12,1,1,1,64477.25,0
"Pele","Hill",765,"France","Male",41,2,0,2,0,1,191215.61,0
"Neil","Norton",850,"Spain","Male",39,8,0,2,1,1,37090.44,0
"Margaret","Achebe",681,"Germany","Male",38,6,181804.34,2,1,1,57517.71,0
"Oprah","Simpson",586,"France","Female",60,3,47020.65,2,0,1,63241.21,1
"David","Chiang",753,"France","Female",36,7,128518.98,1,1,1,44567.83,1
"Adolf","Dalrymple",593,"Germany","Female",38,5,142658.04,2,0,1,135337.11,0
"Paul","Chukwuemeka",674,"France","Female",21,9,120150.39,2,1,1,33964.03,0
"Fidel","Ojiofor",610,"France","Female",35,7,81905.95,1,1,1,61623.19,0
"Mary","Rubeo",652,"France","Male",26,3,137998.2,2,0,1,168989.77,0
"J.R.R.","Fanucci",850,"Germany","Female",26,8,123126.29,1,1,0,74425.41,0
"George","Zubarev",740,"France","Female",51,4,0,2,1,1,178929.84,0
"Charles","T'ao",637,"Germany","Male",43,1,135645.29,2,0,1,101382.86,1
"Woodrow","Pai",685,"Spain","Male",31,7,122449.31,2,1,1,180769.55,0
